Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,1,25,4,625,630,706,708,US,597,N807,41,38,19,-2,-5,GSP,CLT,75,9,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,627,630,700,708,US,597,N815,33,38,18,-8,-3,GSP,CLT,75,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,625,630,703,708,US,597,N821,38,38,22,-5,-5,GSP,CLT,75,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,626,630,701,708,US,597,N807,35,38,19,-7,-4,GSP,CLT,75,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,631,630,712,708,US,597,N823,41,38,27,4,1,GSP,CLT,75,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,626,630,708,708,US,597,N802,42,38,25,0,-4,GSP,CLT,75,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,626,630,704,708,US,597,N817,38,38,20,-4,-4,GSP,CLT,75,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,653,656,824,830,US,599,N384,91,94,67,-6,-3,GSO,LGA,461,12,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,653,656,828,830,US,599,N527A,95,94,74,-2,-3,GSO,LGA,461,10,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,652,656,843,830,US,599,N354,111,94,79,13,-4,GSO,LGA,461,18,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,652,656,834,830,US,599,N529A,102,94,72,4,-4,GSO,LGA,461,18,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,705,710,830,845,US,599,N576,85,95,61,-15,-5,GSO,LGA,461,9,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,NA,710,NA,845,US,599,NKNO,NA,95,NA,NA,NA,GSO,LGA,461,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,707,710,850,845,US,599,N383,103,95,76,5,-3,GSO,LGA,461,10,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,705,710,855,845,US,599,N524A,110,95,85,10,-5,GSO,LGA,461,11,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,706,710,841,845,US,599,N563,95,95,73,-4,-4,GSO,LGA,461,10,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,728,710,909,845,US,599,N350,101,95,66,24,18,GSO,LGA,461,15,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,708,710,850,845,US,599,N559A,102,95,74,5,-2,GSO,LGA,461,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,706,710,859,845,US,599,N351,113,95,78,14,-4,GSO,LGA,461,14,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,706,710,843,845,US,599,N533A,97,95,78,-2,-4,GSO,LGA,461,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,719,710,855,845,US,599,N521A,96,95,62,10,9,GSO,LGA,461,12,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,703,710,848,845,US,599,N507A,105,95,72,3,-7,GSO,LGA,461,17,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,708,710,845,845,US,599,N586,97,95,79,0,-2,GSO,LGA,461,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,707,710,835,845,US,599,N527A,88,95,67,-10,-3,GSO,LGA,461,9,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,707,710,848,845,US,599,N559A,101,95,88,3,-3,GSO,LGA,461,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,705,710,918,845,US,599,N338,133,95,107,33,-5,GSO,LGA,461,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,707,710,845,845,US,599,N387,98,95,78,0,-3,GSO,LGA,461,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,723,710,900,845,US,599,N376,97,95,70,15,13,GSO,LGA,461,9,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,706,710,847,845,US,599,N588,101,95,71,2,-4,GSO,LGA,461,15,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1814,1800,1951,1951,US,603,N745,277,291,254,0,14,PIT,LAS,1910,5,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1759,1800,1903,1951,US,603,N764,244,291,223,-48,-1,PIT,LAS,1910,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1802,1800,1929,1951,US,603,N738,267,291,237,-22,2,PIT,LAS,1910,5,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1808,1800,1959,1951,US,603,N760,291,291,259,8,8,PIT,LAS,1910,11,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1800,1800,1957,1951,US,603,N764,297,291,247,6,0,PIT,LAS,1910,6,44,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1757,1800,1929,1951,US,603,N760,272,291,254,-22,-3,PIT,LAS,1910,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1804,1800,1938,1956,US,603,N746,274,296,253,-18,4,PIT,LAS,1910,9,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1755,1800,1938,1956,US,603,N766,283,296,232,-18,-5,PIT,LAS,1910,8,43,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1756,1800,1917,1956,US,603,N745,261,296,232,-39,-4,PIT,LAS,1910,6,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1756,1800,NA,1956,US,603,N766,NA,296,NA,NA,-4,PIT,LAS,1910,0,14,0,NA,1,NA,NA,NA,NA,NA
2001,1,11,4,1758,1800,1944,1956,US,603,N723,286,296,261,-12,-2,PIT,LAS,1910,8,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1755,1800,1934,1956,US,603,N727,279,296,262,-22,-5,PIT,LAS,1910,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1753,1800,1950,1956,US,603,N749,297,296,270,-6,-7,PIT,LAS,1910,6,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1759,1800,1945,1956,US,603,N713,286,296,260,-11,-1,PIT,LAS,1910,6,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1756,1800,1945,1956,US,603,N711,289,296,260,-11,-4,PIT,LAS,1910,8,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1757,1800,1943,1956,US,603,N745,286,296,258,-13,-3,PIT,LAS,1910,9,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1800,1800,1938,1956,US,603,N742,278,296,240,-18,0,PIT,LAS,1910,9,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1759,1800,1945,1956,US,603,N709,286,296,260,-11,-1,PIT,LAS,1910,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1806,1800,2006,1956,US,603,N720,300,296,248,10,6,PIT,LAS,1910,6,46,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1803,1800,1959,1956,US,603,N743,296,296,237,3,3,PIT,LAS,1910,7,52,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1809,1800,1938,1956,US,603,N747,269,296,241,-18,9,PIT,LAS,1910,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1757,1800,1935,1956,US,603,N766,278,296,253,-21,-3,PIT,LAS,1910,8,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1802,1800,1938,1956,US,603,N703,276,296,255,-18,2,PIT,LAS,1910,7,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1759,1800,1945,1956,US,603,N742,286,296,266,-11,-1,PIT,LAS,1910,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1757,1800,1942,1956,US,603,N764,285,296,266,-14,-3,PIT,LAS,1910,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1759,1800,1953,1956,US,603,N748,294,296,266,-3,-1,PIT,LAS,1910,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1800,1800,1950,1956,US,603,N713,290,296,268,-6,0,PIT,LAS,1910,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1808,1800,1950,1956,US,603,N704,282,296,259,-6,8,PIT,LAS,1910,10,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1758,1800,1938,1956,US,603,N720,280,296,260,-18,-2,PIT,LAS,1910,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1755,1800,1915,1956,US,603,N742,260,296,243,-41,-5,PIT,LAS,1910,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1759,1800,1919,1956,US,603,N732,260,296,237,-37,-1,PIT,LAS,1910,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1516,1520,1630,1640,US,603,N746,74,80,53,-10,-4,RDU,PIT,328,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1514,1520,1629,1640,US,603,N766,75,80,53,-11,-6,RDU,PIT,328,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1523,1520,1651,1640,US,603,N745,88,80,65,11,3,RDU,PIT,328,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1834,1520,1945,1640,US,603,N713,71,80,59,185,194,RDU,PIT,328,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1515,1520,1635,1640,US,603,N723,80,80,53,-5,-5,RDU,PIT,328,8,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1521,1520,1633,1640,US,603,N727,72,80,53,-7,1,RDU,PIT,328,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1515,1520,1626,1640,US,603,N749,71,80,53,-14,-5,RDU,PIT,328,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1521,1520,1640,1640,US,603,N708,79,80,57,0,1,RDU,PIT,328,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1517,1520,1633,1640,US,603,N711,76,80,54,-7,-3,RDU,PIT,328,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1513,1520,1635,1640,US,603,N745,82,80,64,-5,-7,RDU,PIT,328,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1513,1520,1635,1640,US,603,N742,82,80,59,-5,-7,RDU,PIT,328,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1514,1520,1627,1640,US,603,N709,73,80,50,-13,-6,RDU,PIT,328,7,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1532,1520,1655,1640,US,603,N720,83,80,64,15,12,RDU,PIT,328,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1514,1520,1631,1640,US,603,N743,77,80,54,-9,-6,RDU,PIT,328,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1521,1520,1635,1640,US,603,N747,74,80,57,-5,1,RDU,PIT,328,8,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1518,1520,1630,1640,US,603,N766,72,80,53,-10,-2,RDU,PIT,328,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1523,1520,1644,1640,US,603,N703,81,80,63,4,3,RDU,PIT,328,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1532,1520,1651,1640,US,603,N742,79,80,53,11,12,RDU,PIT,328,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1518,1520,1637,1640,US,603,N764,79,80,61,-3,-2,RDU,PIT,328,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1524,1520,1646,1640,US,603,N748,82,80,63,6,4,RDU,PIT,328,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1514,1520,1636,1640,US,603,N713,82,80,62,-4,-6,RDU,PIT,328,10,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1515,1520,1627,1640,US,603,N765,72,80,57,-13,-5,RDU,PIT,328,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1521,1520,1632,1640,US,603,N720,71,80,52,-8,1,RDU,PIT,328,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1516,1520,1628,1640,US,603,N742,72,80,59,-12,-4,RDU,PIT,328,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1518,1520,1636,1640,US,603,N732,78,80,63,-4,-2,RDU,PIT,328,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,2305,2210,556,520,US,606,N729,231,250,206,36,55,LAS,CLT,1916,6,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,2211,2210,520,520,US,606,N723,249,250,229,0,1,LAS,CLT,1916,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,2212,2210,522,520,US,606,N706,250,250,226,2,2,LAS,CLT,1916,6,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,2208,2210,511,520,US,606,N745,243,250,217,-9,-2,LAS,CLT,1916,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,2205,2210,453,520,US,606,N765,228,250,212,-27,-5,LAS,CLT,1916,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,2200,2210,450,520,US,606,N760,230,250,213,-30,-10,LAS,CLT,1916,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,2227,2210,515,520,US,606,N738,228,250,208,-5,17,LAS,CLT,1916,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,2201,2210,508,520,US,606,N720,247,250,226,-12,-9,LAS,CLT,1916,4,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,2206,2210,513,520,US,606,N745,247,250,218,-7,-4,LAS,CLT,1916,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,2234,2210,522,520,US,606,N708,228,250,208,2,24,LAS,CLT,1916,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,2207,2210,456,520,US,606,N730,229,250,205,-24,-3,LAS,CLT,1916,8,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,2204,2210,444,520,US,606,N707,220,250,200,-36,-6,LAS,CLT,1916,3,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,2203,2210,440,520,US,606,N724,217,250,199,-40,-7,LAS,CLT,1916,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,2213,2210,447,520,US,606,N738,214,250,193,-33,3,LAS,CLT,1916,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,2210,2210,441,520,US,606,N706,211,250,194,-39,0,LAS,CLT,1916,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,2211,2210,456,520,US,606,N703,225,250,204,-24,1,LAS,CLT,1916,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,2209,2210,500,520,US,606,N763,231,250,211,-20,-1,LAS,CLT,1916,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,2207,2210,513,520,US,606,N700,246,250,225,-7,-3,LAS,CLT,1916,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,2246,2210,543,520,US,606,N744,237,250,208,23,36,LAS,CLT,1916,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,2201,2210,457,520,US,606,N764,236,250,217,-23,-9,LAS,CLT,1916,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,2204,2210,501,520,US,606,N739,237,250,216,-19,-6,LAS,CLT,1916,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,2212,2210,455,520,US,606,N768,223,250,205,-25,2,LAS,CLT,1916,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,2212,2210,457,520,US,606,N715,225,250,202,-23,2,LAS,CLT,1916,5,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,2210,2210,449,520,US,606,N770,219,250,202,-31,0,LAS,CLT,1916,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,2215,2210,456,520,US,606,N737,221,250,199,-24,5,LAS,CLT,1916,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,2206,2210,446,520,US,606,N746,220,250,200,-34,-4,LAS,CLT,1916,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,2201,2210,448,520,US,606,N726,227,250,207,-32,-9,LAS,CLT,1916,3,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,2208,2210,457,520,US,606,N733,229,250,208,-23,-2,LAS,CLT,1916,4,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,2219,2210,507,520,US,606,N701,228,250,205,-13,9,LAS,CLT,1916,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,2205,2210,450,520,US,606,N709,225,250,201,-30,-5,LAS,CLT,1916,5,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,2206,2210,453,520,US,606,N711,227,250,211,-27,-4,LAS,CLT,1916,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,855,855,1014,1026,US,607,N714,79,91,65,-12,0,BDL,PIT,406,7,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,902,855,1019,1026,US,607,N719,77,91,60,-7,7,BDL,PIT,406,8,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,852,855,1017,1026,US,607,N770,85,91,64,-9,-3,BDL,PIT,406,7,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,853,855,1014,1026,US,607,N747,81,91,64,-12,-2,BDL,PIT,406,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,853,855,1017,1026,US,607,N762,84,91,66,-9,-2,BDL,PIT,406,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,855,855,1011,1026,US,607,N770,76,91,62,-15,0,BDL,PIT,406,6,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,851,855,1017,1028,US,607,N703,86,93,71,-11,-4,BDL,PIT,406,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,847,855,1010,1028,US,607,N723,83,93,67,-18,-8,BDL,PIT,406,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,NA,855,NA,1028,US,607,NKNO,NA,93,NA,NA,NA,BDL,PIT,406,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1005,855,1138,1028,US,607,N710,93,93,64,70,70,BDL,PIT,406,17,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,855,855,1019,1028,US,607,N763,84,93,67,-9,0,BDL,PIT,406,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,851,855,1006,1028,US,607,N715,75,93,60,-22,-4,BDL,PIT,406,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,853,855,1011,1028,US,607,N768,78,93,64,-17,-2,BDL,PIT,406,6,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,850,855,1009,1028,US,607,N742,79,93,66,-19,-5,BDL,PIT,406,6,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,850,855,1032,1028,US,607,N712,102,93,70,4,-5,BDL,PIT,406,6,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,851,855,1039,1028,US,607,N717,108,93,77,11,-4,BDL,PIT,406,4,27,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,854,855,1017,1028,US,607,N708,83,93,72,-11,-1,BDL,PIT,406,5,6,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,856,855,1020,1028,US,607,N711,84,93,70,-8,1,BDL,PIT,406,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,851,855,1101,1028,US,607,N769,130,93,79,33,-4,BDL,PIT,406,7,44,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,849,855,1022,1028,US,607,N717,93,93,72,-6,-6,BDL,PIT,406,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,NA,855,NA,1028,US,607,NKNO,NA,93,NA,NA,NA,BDL,PIT,406,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,852,855,1020,1028,US,607,N769,88,93,67,-8,-3,BDL,PIT,406,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,850,855,1011,1028,US,607,N748,81,93,63,-17,-5,BDL,PIT,406,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,853,855,1021,1028,US,607,N723,88,93,68,-7,-2,BDL,PIT,406,9,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,851,855,1010,1028,US,607,N720,79,93,64,-18,-4,BDL,PIT,406,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,854,855,1009,1028,US,607,N706,75,93,61,-19,-1,BDL,PIT,406,6,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,849,855,1046,1028,US,607,N732,117,93,76,18,-6,BDL,PIT,406,8,33,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,849,855,1010,1028,US,607,N729,81,93,68,-18,-6,BDL,PIT,406,6,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,850,855,1014,1028,US,607,N746,84,93,71,-14,-5,BDL,PIT,406,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,857,855,1026,1028,US,607,N719,89,93,70,-2,2,BDL,PIT,406,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,900,855,1030,1028,US,607,N712,90,93,72,2,5,BDL,PIT,406,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1236,1150,1358,1339,US,607,N714,262,289,237,19,46,PIT,LAS,1910,6,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1147,1150,1254,1339,US,607,N749,247,289,230,-45,-3,PIT,LAS,1910,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1152,1150,1307,1339,US,607,N770,255,289,232,-32,2,PIT,LAS,1910,5,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1145,1150,1324,1339,US,607,N747,279,289,243,-15,-5,PIT,LAS,1910,7,29,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1147,1150,1341,1339,US,607,N762,294,289,245,2,-3,PIT,LAS,1910,8,41,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1153,1150,1334,1339,US,607,N770,281,289,259,-5,3,PIT,LAS,1910,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1139,1140,1314,1335,US,607,N703,275,295,258,-21,-1,PIT,LAS,1910,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1138,1140,1313,1335,US,607,N723,275,295,239,-22,-2,PIT,LAS,1910,4,32,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1144,1140,1253,1335,US,607,N769,249,295,227,-42,4,PIT,LAS,1910,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1216,1140,1342,1335,US,607,N710,266,295,247,7,36,PIT,LAS,1910,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1140,1140,1325,1335,US,607,N763,285,295,270,-10,0,PIT,LAS,1910,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1134,1140,1316,1335,US,607,N715,282,295,261,-19,-6,PIT,LAS,1910,5,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1136,1140,1303,1335,US,607,N768,267,295,252,-32,-4,PIT,LAS,1910,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1138,1140,1311,1335,US,607,N742,273,295,256,-24,-2,PIT,LAS,1910,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1135,1140,1326,1335,US,607,N712,291,295,273,-9,-5,PIT,LAS,1910,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1138,1140,1320,1335,US,607,N720,282,295,266,-15,-2,PIT,LAS,1910,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1135,1140,1311,1335,US,607,N708,276,295,238,-24,-5,PIT,LAS,1910,6,32,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1137,1140,1332,1335,US,607,N711,295,295,259,-3,-3,PIT,LAS,1910,4,32,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1137,1140,1315,1335,US,607,N769,278,295,253,-20,-3,PIT,LAS,1910,7,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1138,1140,1259,1335,US,607,N717,261,295,245,-36,-2,PIT,LAS,1910,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1141,1140,1308,1335,US,607,N730,267,295,236,-27,1,PIT,LAS,1910,6,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1140,1140,1313,1335,US,607,N769,273,295,252,-22,0,PIT,LAS,1910,8,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1138,1140,1325,1335,US,607,N748,287,295,263,-10,-2,PIT,LAS,1910,10,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1137,1140,1316,1335,US,607,N723,279,295,264,-19,-3,PIT,LAS,1910,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1138,1140,1323,1335,US,607,N741,285,295,259,-12,-2,PIT,LAS,1910,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1138,1140,1322,1335,US,607,N762,284,295,268,-13,-2,PIT,LAS,1910,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1145,1140,1345,1335,US,607,N732,300,295,273,10,5,PIT,LAS,1910,7,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1138,1140,1320,1335,US,607,N729,282,295,256,-15,-2,PIT,LAS,1910,8,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1137,1140,1306,1335,US,607,N746,269,295,249,-29,-3,PIT,LAS,1910,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1144,1140,1314,1335,US,607,N767,270,295,248,-21,4,PIT,LAS,1910,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1141,1140,1313,1335,US,607,N717,272,295,251,-22,1,PIT,LAS,1910,9,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1448,1435,2155,2145,US,608,N714,247,250,221,10,13,LAS,PIT,1910,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1432,1435,2149,2145,US,608,N749,257,250,237,4,-3,LAS,PIT,1910,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1434,1435,2154,2145,US,608,N770,260,250,241,9,-1,LAS,PIT,1910,8,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1431,1435,2124,2145,US,608,N747,233,250,213,-21,-4,LAS,PIT,1910,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1428,1435,2137,2145,US,608,N762,249,250,219,-8,-7,LAS,PIT,1910,6,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1427,1430,2131,2141,US,608,N703,244,251,220,-10,-3,LAS,PIT,1910,6,18,0,NA,0,NA,NA,NA,NA,NA
